[2023/12/23 0:20:53 847]  [正在初始地图文件 0 (2/945)]
[2023/12/23 0:39:08 101] {保存} 保存角色完成: ddmir4, TICK: 125
[2023/12/23 0:40:10 000] {保存} 保存角色完成: ddmir4, TICK: 78
[2023/12/23 0:40:42 658] [连接] LS请求关闭会话:admin1/55
[2023/12/23 0:40:42 850] {保存} 保存角色完成: ddmir4, TICK: 187
[2023/12/23 0:40:53 569] 在线数: 0 (0/0)
[2023/12/23 0:40:55 665] {统计}GameServer: 处理:32/47 传输:0/16 角色:32/32
[2023/12/23 0:41:54 799] [连接] LS选服添加会话:admin1/56
[2023/12/23 0:42:18 771] {保存} 保存角色完成: ddmir4, TICK: 140
[2023/12/23 0:45:53 597] 在线数: 1 (1/0)
[2023/12/23 0:45:55 692] {统计}GameServer: 处理:32/47 传输:0/16 角色:32/32
[2023/12/23 0:46:25 561] {保存} 保存无限仓库和租赁商店
[2023/12/23 0:46:26 136] {保存} 保存变量
[2023/12/23 0:46:26 143] {保存} 系统数据, 类型: 1
[2023/12/23 0:50:34 348] {保存} 保存角色完成: ddmir4, TICK: 140
[2023/12/23 0:50:49 394] [连接] LS请求关闭会话:admin1/56
[2023/12/23 0:50:49 486] {保存} 保存角色完成: ddmir4, TICK: 93
[2023/12/23 0:50:53 616] 在线数: 1 (0/1)
[2023/12/23 0:50:55 731] {统计}GameServer: 处理:31/47 传输:0/16 角色:31/32
[2023/12/23 0:54:55 560] {保存} 保存无限仓库和租赁商店
[2023/12/23 0:54:55 561] {保存} 保存变量
[2023/12/23 0:54:55 589] {保存} 系统数据, 类型: 1
[2023/12/23 0:55:53 637] 在线数: 1 (0/1)
[2023/12/23 0:55:55 750] {统计}GameServer: 处理:16/47 传输:0/16 角色:16/32
[2023/12/23 1:00:35 351] {保存} 保存角色完成: ddmir4, TICK: 93
[2023/12/23 1:00:53 668] 在线数: 1 (0/1)
[2023/12/23 1:00:55 763] {统计}GameServer: 处理:16/47 传输:0/16 角色:16/32
[2023/12/23 1:03:25 554] {保存} 保存无限仓库和租赁商店
[2023/12/23 1:03:26 044] {保存} 保存变量
[2023/12/23 1:03:26 049] {保存} 系统数据, 类型: 1
[2023/12/23 1:05:53 679] 在线数: 1 (0/1)
[2023/12/23 1:05:55 795] {统计}GameServer: 处理:16/47 传输:0/16 角色:16/32
[2023/12/23 1:10:35 345] {保存} 保存角色完成: ddmir4, TICK: 63
[2023/12/23 1:10:53 714] 在线数: 1 (0/1)
[2023/12/23 1:10:55 811] {统计}GameServer: 处理:16/47 传输:0/16 角色:16/32
[2023/12/23 1:11:55 557] {保存} 保存无限仓库和租赁商店
[2023/12/23 1:11:55 558] {保存} 保存变量
[2023/12/23 1:11:55 587] {保存} 系统数据, 类型: 1
[2023/12/23 1:15:53 732] 在线数: 1 (0/1)
[2023/12/23 1:15:55 817] {统计}GameServer: 处理:32/47 传输:0/16 角色:32/32
[2023/12/23 1:20:25 553] {保存} 保存无限仓库和租赁商店
[2023/12/23 1:20:26 012] {保存} 保存变量
[2023/12/23 1:20:26 016] {保存} 系统数据, 类型: 1
[2023/12/23 1:20:35 375] {保存} 保存角色完成: ddmir4, TICK: 78
[2023/12/23 1:20:53 759] 在线数: 1 (0/1)
[2023/12/23 1:20:55 842] {统计}GameServer: 处理:32/47 传输:0/16 角色:32/32
[2023/12/23 1:25:53 785] 在线数: 1 (0/1)
[2023/12/23 1:25:55 866] {统计}GameServer: 处理:16/47 传输:0/16 角色:16/32
[2023/12/23 1:28:55 565] {保存} 保存无限仓库和租赁商店
[2023/12/23 1:28:55 565] {保存} 保存变量
[2023/12/23 1:28:55 594] {保存} 系统数据, 类型: 1
[2023/12/23 1:30:35 383] {保存} 保存角色完成: ddmir4, TICK: 78
[2023/12/23 1:30:53 808] 在线数: 1 (0/1)
[2023/12/23 1:30:55 885] {统计}GameServer: 处理:16/47 传输:0/16 角色:16/32
[2023/12/23 1:35:53 825] 在线数: 1 (0/1)
[2023/12/23 1:35:55 895] {统计}GameServer: 处理:31/47 传输:0/16 角色:31/32
[2023/12/23 1:37:25 563] {保存} 保存无限仓库和租赁商店
[2023/12/23 1:37:26 007] {保存} 保存变量
[2023/12/23 1:37:26 020] {保存} 系统数据, 类型: 1
[2023/12/23 1:40:35 413] {保存} 保存角色完成: ddmir4, TICK: 78
[2023/12/23 1:40:53 833] 在线数: 1 (0/1)
[2023/12/23 1:40:55 932] {统计}GameServer: 处理:31/47 传输:16/16 角色:16/32
[2023/12/23 1:45:53 870] 在线数: 1 (0/1)
[2023/12/23 1:45:55 566] {保存} 保存无限仓库和租赁商店
[2023/12/23 1:45:55 566] {保存} 保存变量
[2023/12/23 1:45:55 610] {保存} 系统数据, 类型: 1
[2023/12/23 1:45:55 964] {统计}GameServer: 处理:31/47 传输:0/16 角色:31/32
[2023/12/23 1:50:35 424] {保存} 保存角色完成: ddmir4, TICK: 63
[2023/12/23 1:50:53 886] 在线数: 1 (0/1)
[2023/12/23 1:50:55 981] {统计}GameServer: 处理:125/125 传输:0/16 角色:31/32
[2023/12/23 1:52:13 430] {卡顿} ProcessMonsters, tick [47]
[2023/12/23 1:53:09 687] 游戏网关[0]R(127.0.0.1:58722)=>L(127.0.0.1:5000)已关闭
[2023/12/23 1:53:09 992] 登录服务器(127.0.0.1:5600)断开连接...
[2023/12/23 1:53:10 483] {退出} 收到GameCenter的关闭消息
[2023/12/23 1:53:10 483] 游戏网关端口(127.0.0.1:5000)已关闭...
[2023/12/23 1:53:10 592] {保存} 保存无限仓库和租赁商店
[2023/12/23 1:53:11 192] {保存} 保存变量
[2023/12/23 1:53:11 192] {保存} 保存完毕,关服
