[2023/12/23 9:30:51 070]  [正在初始地图文件 0 (2/945)]
[2023/12/23 10:21:52 569] {保存} 系统数据, 类型: 1
[2023/12/23 10:25:51 090] 在线数: 0 (0/0)
[2023/12/23 10:25:52 769] {统计}GameServer: 处理:16/47 传输:0/0 角色:16/32
[2023/12/23 10:29:52 575] {保存} 保存无限仓库和租赁商店
[2023/12/23 10:29:53 116] {保存} 保存变量
[2023/12/23 10:29:53 126] {保存} 系统数据, 类型: 1
[2023/12/23 10:30:51 124] 在线数: 0 (0/0)
[2023/12/23 10:30:52 810] {统计}GameServer: 处理:16/47 传输:0/0 角色:16/32
[2023/12/23 10:34:11 206] [连接] LS选服添加会话:t001/4
[2023/12/23 10:35:51 155] 在线数: 1 (1/0)
[2023/12/23 10:35:52 840] {统计}GameServer: 处理:16/47 传输:0/0 角色:16/32
[2023/12/23 10:38:22 569] {保存} 保存无限仓库和租赁商店
[2023/12/23 10:38:22 569] {保存} 保存变量
[2023/12/23 10:38:22 589] {保存} 系统数据, 类型: 1
[2023/12/23 10:40:47 589] [连接] LS请求关闭会话:t001/4
[2023/12/23 10:40:47 673] {保存} 保存角色完成: dd02, TICK: 63
[2023/12/23 10:40:49 869] {卡顿} ProcessMonsters, tick [1062]
[2023/12/23 10:40:51 161] 在线数: 0 (0/0)
[2023/12/23 10:40:52 856] {统计}GameServer: 处理:32/1062 传输:0/0 角色:16/1062
[2023/12/23 10:41:31 157] [连接] LS选服添加会话:t001/5
[2023/12/23 10:45:51 177] 在线数: 1 (1/0)
[2023/12/23 10:45:52 888] {统计}GameServer: 处理:16/1062 传输:0/0 角色:16/1062
[2023/12/23 10:46:52 574] {保存} 保存无限仓库和租赁商店
[2023/12/23 10:46:53 145] {保存} 保存变量
[2023/12/23 10:46:53 155] {保存} 系统数据, 类型: 1
[2023/12/23 10:50:51 214] 在线数: 1 (1/0)
[2023/12/23 10:50:52 897] {统计}GameServer: 处理:16/1062 传输:0/0 角色:16/1062
[2023/12/23 10:51:33 340] {保存} 保存角色完成: dd02, TICK: 78
[2023/12/23 10:55:22 580] {保存} 保存无限仓库和租赁商店
[2023/12/23 10:55:22 580] {保存} 保存变量
[2023/12/23 10:55:22 600] {保存} 系统数据, 类型: 1
[2023/12/23 10:55:51 241] 在线数: 1 (1/0)
[2023/12/23 10:55:52 924] {统计}GameServer: 处理:31/1062 传输:0/0 角色:16/1062
[2023/12/23 11:00:35 207] [连接] LS请求关闭会话:t001/5
[2023/12/23 11:00:35 378] {保存} 保存角色完成: dd02, TICK: 172
[2023/12/23 11:00:38 506] {卡顿} ProcessMonsters, tick [641]
[2023/12/23 11:00:51 269] 在线数: 0 (0/0)
[2023/12/23 11:00:52 934] {统计}GameServer: 处理:31/1062 传输:0/0 角色:16/1062
[2023/12/23 11:01:16 596] [连接] LS选服添加会话:t001/6
[2023/12/23 11:03:52 571] {保存} 保存无限仓库和租赁商店
[2023/12/23 11:03:53 162] {保存} 保存变量
[2023/12/23 11:03:53 172] {保存} 系统数据, 类型: 1
[2023/12/23 11:05:51 300] 在线数: 1 (1/0)
[2023/12/23 11:05:52 944] {统计}GameServer: 处理:16/1062 传输:0/0 角色:16/1062
[2023/12/23 11:08:27 271] {卡顿} ProcessMonsters, tick [1422]
[2023/12/23 11:08:44 899] [连接] LS请求关闭会话:t001/6
[2023/12/23 11:08:45 055] {保存} 保存角色完成: dd02, TICK: 157
[2023/12/23 11:09:35 191] [连接] LS选服添加会话:t001/7
[2023/12/23 11:10:00 661] {卡顿} ProcessMonsters, tick [78]
[2023/12/23 11:10:03 504] [连接] LS请求关闭会话:t001/7
[2023/12/23 11:10:04 074] {保存} 保存角色完成: dd02, TICK: 562
[2023/12/23 11:10:51 311] 在线数: 0 (0/0)
[2023/12/23 11:10:52 982] {统计}GameServer: 处理:32/1422 传输:0/0 角色:32/1422
[2023/12/23 11:10:55 796] [连接] LS选服添加会话:t001/8
[2023/12/23 11:12:22 574] {保存} 保存无限仓库和租赁商店
[2023/12/23 11:12:22 574] {保存} 保存变量
[2023/12/23 11:12:22 595] {保存} 系统数据, 类型: 1
[2023/12/23 11:13:06 904] [连接] LS请求关闭会话:t001/8
[2023/12/23 11:13:06 996] {保存} 保存角色完成: dd02, TICK: 78
[2023/12/23 11:13:55 319] {卡顿} ProcessMonsters, tick [1094]
[2023/12/23 11:14:40 465] [连接] LS选服添加会话:t001/9
[2023/12/23 11:14:58 017] [连接] LS请求关闭会话:t001/9
[2023/12/23 11:14:58 117] {保存} 保存角色完成: dd02, TICK: 94
[2023/12/23 11:15:21 687] [连接] LS选服添加会话:t001/10
[2023/12/23 11:15:30 035] [连接] LS请求关闭会话:t001/10
[2023/12/23 11:15:51 340] 在线数: 0 (0/0)
[2023/12/23 11:15:53 011] {统计}GameServer: 处理:32/1422 传输:0/0 角色:32/1422
[2023/12/23 11:16:08 297] [连接] LS选服添加会话:t001/11
[2023/12/23 11:18:47 430] {卡顿} ProcessMonsters, tick [204]
[2023/12/23 11:19:40 246] [连接] LS请求关闭会话:t001/11
[2023/12/23 11:19:40 462] {保存} 保存角色完成: dd02, TICK: 266
[2023/12/23 11:20:25 249] [连接] LS选服添加会话:t001/12
[2023/12/23 11:20:51 347] 在线数: 1 (1/0)
[2023/12/23 11:20:52 577] {保存} 保存无限仓库和租赁商店
[2023/12/23 11:20:53 148] {保存} 保存变量
[2023/12/23 11:20:53 158] {保存} 系统数据, 类型: 1
[2023/12/23 11:20:53 178] {统计}GameServer: 处理:32/1422 传输:0/329 角色:32/1422
[2023/12/23 11:25:33 659] [连接] LS请求关闭会话:t001/12
[2023/12/23 11:25:33 729] {保存} 保存角色完成: dd02, TICK: 62
[2023/12/23 11:25:51 391] 在线数: 0 (0/0)
[2023/12/23 11:25:53 112] [连接] LS选服添加会话:t001/13
[2023/12/23 11:25:53 202] {统计}GameServer: 处理:16/1422 传输:0/329 角色:16/1422
[2023/12/23 11:28:52 602] {保存} 保存无限仓库和租赁商店
[2023/12/23 11:28:52 602] {保存} 保存变量
[2023/12/23 11:28:52 624] {保存} 系统数据, 类型: 1
[2023/12/23 11:30:51 421] 在线数: 1 (1/0)
[2023/12/23 11:30:53 225] {统计}GameServer: 处理:16/1422 传输:0/329 角色:16/1422
[2023/12/23 11:33:57 564] [连接] LS请求关闭会话:t001/13
[2023/12/23 11:33:57 796] {保存} 保存角色完成: dd02, TICK: 219
[2023/12/23 11:35:24 995] [连接] LS选服添加会话:t001/14
[2023/12/23 11:35:51 436] 在线数: 1 (1/0)
[2023/12/23 11:35:53 245] {统计}GameServer: 处理:32/1422 传输:0/329 角色:32/1422
[2023/12/23 11:37:22 606] {保存} 保存无限仓库和租赁商店
[2023/12/23 11:37:23 218] {保存} 保存变量
[2023/12/23 11:37:23 228] {保存} 系统数据, 类型: 1
[2023/12/23 11:37:44 148] {卡顿} ProcessMonsters, tick [47]
[2023/12/23 11:40:51 469] 在线数: 1 (1/0)
[2023/12/23 11:40:53 273] {统计}GameServer: 处理:16/1422 传输:0/329 角色:16/1422
[2023/12/23 11:44:02 369] {卡顿} ProcessMonsters, tick [94]
[2023/12/23 11:44:12 309] {卡顿} ProcessMonsters, tick [63]
[2023/12/23 11:44:57 293] [连接] LS请求关闭会话:t001/14
[2023/12/23 11:44:57 412] {保存} 保存角色完成: dd02, TICK: 109
[2023/12/23 11:45:51 491] 在线数: 0 (0/0)
[2023/12/23 11:45:52 603] {保存} 保存无限仓库和租赁商店
[2023/12/23 11:45:52 603] {保存} 保存变量
[2023/12/23 11:45:52 624] {保存} 系统数据, 类型: 1
[2023/12/23 11:45:53 304] {统计}GameServer: 处理:94/1422 传输:0/329 角色:94/1422
[2023/12/23 11:45:58 139] [连接] LS选服添加会话:t001/15
[2023/12/23 11:50:51 503] 在线数: 1 (1/0)
[2023/12/23 11:50:53 329] {统计}GameServer: 处理:16/1422 传输:0/329 角色:16/1422
[2023/12/23 11:54:22 597] {保存} 保存无限仓库和租赁商店
[2023/12/23 11:54:23 155] {保存} 保存变量
[2023/12/23 11:54:23 158] {保存} 系统数据, 类型: 1
[2023/12/23 11:55:41 544] {卡顿} ProcessMonsters, tick [1297]
[2023/12/23 11:55:51 867] 在线数: 1 (1/0)
[2023/12/23 11:55:53 357] {统计}GameServer: 处理:16/1422 传输:0/329 角色:16/1422
[2023/12/23 11:56:00 508] {保存} 保存角色完成: dd02, TICK: 78
[2023/12/23 11:59:43 841] [连接] LS请求关闭会话:t001/15
[2023/12/23 11:59:44 030] {保存} 保存角色完成: dd02, TICK: 172
[2023/12/23 12:00:51 896] 在线数: 0 (0/0)
[2023/12/23 12:00:53 374] {统计}GameServer: 处理:157/1422 传输:0/329 角色:32/1422
[2023/12/23 12:02:52 605] {保存} 保存无限仓库和租赁商店
[2023/12/23 12:02:52 605] {保存} 保存变量
[2023/12/23 12:02:52 626] {保存} 系统数据, 类型: 1
[2023/12/23 12:05:51 929] 在线数: 0 (0/0)
[2023/12/23 12:05:53 381] {统计}GameServer: 处理:16/1422 传输:0/329 角色:16/1422
[2023/12/23 12:07:03 641] [连接] LS选服添加会话:t001/16
[2023/12/23 12:10:51 951] 在线数: 1 (1/0)
[2023/12/23 12:10:53 395] {统计}GameServer: 处理:31/1422 传输:0/329 角色:16/1422
[2023/12/23 12:11:22 601] {保存} 保存无限仓库和租赁商店
[2023/12/23 12:11:23 131] {保存} 保存变量
[2023/12/23 12:11:23 141] {保存} 系统数据, 类型: 1
[2023/12/23 12:11:32 116] {卡顿} NpcRefillGoods: 戒指店, tick [266]
[2023/12/23 12:11:32 116] {卡顿} NPC: 戒指店, tick [266]
[2023/12/23 12:11:39 939] {卡顿} ProcessMonsters, tick [1219]
[2023/12/23 12:15:51 957] 在线数: 1 (1/0)
[2023/12/23 12:15:53 419] {统计}GameServer: 处理:16/1422 传输:0/329 角色:16/1422
[2023/12/23 12:17:05 330] {保存} 保存角色完成: dd02, TICK: 47
[2023/12/23 12:19:52 606] {保存} 保存无限仓库和租赁商店
[2023/12/23 12:19:52 606] {保存} 保存变量
[2023/12/23 12:19:52 626] {保存} 系统数据, 类型: 1
[2023/12/23 12:20:51 990] 在线数: 1 (1/0)
[2023/12/23 12:20:53 443] {统计}GameServer: 处理:16/1422 传输:0/329 角色:16/1422
[2023/12/23 12:25:52 005] 在线数: 1 (1/0)
[2023/12/23 12:25:53 464] {统计}GameServer: 处理:16/1422 传输:0/329 角色:16/1422
[2023/12/23 12:27:05 403] {保存} 保存角色完成: dd02, TICK: 62
[2023/12/23 12:28:09 898] [连接] LS请求关闭会话:t001/16
[2023/12/23 12:28:09 977] {保存} 保存角色完成: dd02, TICK: 78
[2023/12/23 12:28:22 603] {保存} 保存无限仓库和租赁商店
[2023/12/23 12:28:24 000] {保存} 保存变量
[2023/12/23 12:28:24 010] {保存} 系统数据, 类型: 1
[2023/12/23 12:28:27 465] {卡顿} ProcessMonsters, tick [219]
[2023/12/23 12:28:30 119] {卡顿} ProcessMonsters, tick [62]
[2023/12/23 12:28:38 182] {卡顿} ProcessMonsters, tick [79]
[2023/12/23 12:28:38 756] {卡顿} ProcessMonsters, tick [235]
[2023/12/23 12:28:41 714] {卡顿} ProcessMonsters, tick [47]
[2023/12/23 12:28:42 371] {卡顿} ProcessMonsters, tick [125]
[2023/12/23 12:28:46 313] {卡顿} ProcessMonsters, tick [47]
[2023/12/23 12:28:51 720] {卡顿} ProcessMonsters, tick [531]
[2023/12/23 12:28:53 429] {卡顿} ProcessMonsters, tick [94]
[2023/12/23 12:28:55 441] {卡顿} ProcessMonsters, tick [62]
[2023/12/23 12:29:01 980] {卡顿} ProcessMonsters, tick [250]
[2023/12/23 12:29:04 896] {卡顿} ProcessMonsters, tick [93]
[2023/12/23 12:29:08 765] {卡顿} ProcessMonsters, tick [47]
[2023/12/23 12:29:16 544] {卡顿} ProcessMonsters, tick [141]
[2023/12/23 12:29:22 593] {卡顿} ProcessMonsters, tick [156]
[2023/12/23 12:29:24 096] {卡顿} ProcessMonsters, tick [47]
[2023/12/23 12:29:28 786] {卡顿} ProcessMonsters, tick [156]
[2023/12/23 12:29:30 809] {卡顿} ProcessMonsters, tick [235]
[2023/12/23 12:29:32 022] {卡顿} ProcessMonsters, tick [609]
[2023/12/23 12:29:36 079] {卡顿} ProcessMonsters, tick [109]
[2023/12/23 12:29:38 528] {卡顿} ProcessMonsters, tick [343]
[2023/12/23 12:29:41 271] {卡顿} ProcessMonsters, tick [375]
[2023/12/23 12:29:43 259] {卡顿} ProcessMonsters, tick [157]
[2023/12/23 12:29:48 217] {卡顿} ProcessMonsters, tick [94]
[2023/12/23 12:30:52 036] 在线数: 0 (0/0)
[2023/12/23 12:30:53 497] {统计}GameServer: 处理:609/1422 传输:0/329 角色:609/1422
[2023/12/23 12:31:10 425] [连接] LS选服添加会话:t001/17
[2023/12/23 12:35:52 071] 在线数: 1 (1/0)
[2023/12/23 12:35:53 504] {统计}GameServer: 处理:31/1422 传输:0/329 角色:16/1422
[2023/12/23 12:36:41 280] [连接] LS请求关闭会话:t001/17
[2023/12/23 12:36:41 310] {保存} 保存角色完成: dd02, TICK: 47
[2023/12/23 12:36:52 608] {保存} 保存无限仓库和租赁商店
[2023/12/23 12:36:52 608] {保存} 保存变量
[2023/12/23 12:36:52 628] {保存} 系统数据, 类型: 1
[2023/12/23 12:36:56 647] [连接] LS选服添加会话:t001/18
[2023/12/23 12:40:43 169] [连接] LS请求关闭会话:t001/18
[2023/12/23 12:40:43 209] {保存} 保存角色完成: dd02, TICK: 78
[2023/12/23 12:40:52 107] 在线数: 1 (0/1)
[2023/12/23 12:40:53 522] {统计}GameServer: 处理:16/1422 传输:0/329 角色:16/1422
[2023/12/23 12:41:28 396] [连接] LS选服添加会话:t001/19
[2023/12/23 12:45:22 599] {保存} 保存无限仓库和租赁商店
[2023/12/23 12:45:23 129] {保存} 保存变量
[2023/12/23 12:45:23 139] {保存} 系统数据, 类型: 1
[2023/12/23 12:45:52 137] 在线数: 1 (1/0)
[2023/12/23 12:45:53 553] {统计}GameServer: 处理:16/1422 传输:0/329 角色:16/1422
[2023/12/23 12:46:19 780] [连接] LS请求关闭会话:t001/19
[2023/12/23 12:46:19 810] {保存} 保存角色完成: dd02, TICK: 47
[2023/12/23 12:48:28 153] {卡顿} ProcessMonsters, tick [187]
[2023/12/23 12:48:36 081] {卡顿} ProcessMonsters, tick [47]
[2023/12/23 12:48:39 581] {卡顿} ProcessMonsters, tick [172]
[2023/12/23 12:48:50 032] {卡顿} ProcessMonsters, tick [125]
[2023/12/23 12:48:54 511] {卡顿} ProcessMonsters, tick [875]
[2023/12/23 12:48:55 942] {卡顿} ProcessMonsters, tick [62]
[2023/12/23 12:48:58 269] {卡顿} ProcessMonsters, tick [125]
[2023/12/23 12:49:01 137] {卡顿} ProcessMonsters, tick [1125]
[2023/12/23 12:49:03 994] {卡顿} ProcessMonsters, tick [47]
[2023/12/23 12:49:04 771] {卡顿} ProcessMonsters, tick [62]
[2023/12/23 12:49:09 519] {卡顿} ProcessMonsters, tick [437]
[2023/12/23 12:49:10 501] {卡顿} ProcessMonsters, tick [219]
[2023/12/23 12:49:14 550] {卡顿} ProcessMonsters, tick [359]
[2023/12/23 12:49:15 372] {卡顿} ProcessMonsters, tick [172]
[2023/12/23 12:49:24 920] {卡顿} ProcessMonsters, tick [219]
[2023/12/23 12:49:25 383] {卡顿} ProcessMonsters, tick [157]
[2023/12/23 12:49:27 609] {卡顿} ProcessMonsters, tick [406]
[2023/12/23 12:49:28 816] {卡顿} ProcessMonsters, tick [594]
[2023/12/23 12:49:34 285] {卡顿} ProcessMonsters, tick [234]
[2023/12/23 12:49:35 290] {卡顿} ProcessMonsters, tick [47]
[2023/12/23 12:49:40 301] {卡顿} ProcessMonsters, tick [63]
[2023/12/23 12:49:42 699] {卡顿} ProcessMonsters, tick [453]
[2023/12/23 12:49:43 672] {卡顿} ProcessMonsters, tick [94]
[2023/12/23 12:49:45 428] {卡顿} ProcessMonsters, tick [47]
[2023/12/23 12:49:48 602] {卡顿} ProcessMonsters, tick [265]
[2023/12/23 12:49:51 242] {卡顿} ProcessMonsters, tick [219]
[2023/12/23 12:50:52 155] 在线数: 1 (0/1)
[2023/12/23 12:50:53 568] {统计}GameServer: 处理:1125/1422 传输:0/329 角色:1125/1422
[2023/12/23 12:51:00 877] [连接] LS选服添加会话:t001/20
[2023/12/23 12:51:40 736] [连接] LS请求关闭会话:t001/20
[2023/12/23 12:51:40 786] {保存} 保存角色完成: dd02, TICK: 63
[2023/12/23 12:52:19 612] [连接] LS选服添加会话:t001/21
[2023/12/23 12:53:22 661] {保存} 保存无限仓库和租赁商店
[2023/12/23 12:53:22 661] {保存} 保存变量
[2023/12/23 12:53:22 686] {保存} 系统数据, 类型: 1
[2023/12/23 12:53:39 689] [连接] LS请求关闭会话:t001/21
[2023/12/23 12:53:39 762] {保存} 保存角色完成: dd02, TICK: 78
[2023/12/23 12:53:41 825] {卡顿} ProcessMonsters, tick [703]
[2023/12/23 12:53:43 523] {卡顿} ProcessMonsters, tick [93]
[2023/12/23 12:54:19 451] [连接] LS选服添加会话:t001/22
[2023/12/23 12:55:04 358] [连接] LS请求关闭会话:t001/22
[2023/12/23 12:55:04 378] {保存} 保存角色完成: dd02, TICK: 47
[2023/12/23 12:55:43 005] [连接] LS选服添加会话:t001/23
[2023/12/23 12:55:52 175] 在线数: 1 (1/0)
[2023/12/23 12:55:53 597] {统计}GameServer: 处理:16/1422 传输:0/329 角色:16/1422
[2023/12/23 12:58:27 936] [连接] LS请求关闭会话:t001/23
[2023/12/23 12:58:27 966] {保存} 保存角色完成: dd02, TICK: 63
[2023/12/23 12:58:31 044] {卡顿} ProcessMonsters, tick [63]
[2023/12/23 12:59:05 942] [连接] LS选服添加会话:t001/24
[2023/12/23 13:00:04 560] {警告} 攻城时间到了, 但没有行会申请攻城
[2023/12/23 13:00:47 011] [连接] LS请求关闭会话:t001/24
[2023/12/23 13:00:47 184] {保存} 保存角色完成: dd02, TICK: 219
[2023/12/23 13:00:48 636] {卡顿} ProcessMonsters, tick [94]
[2023/12/23 13:00:52 217] 在线数: 1 (0/1)
[2023/12/23 13:00:53 629] {统计}GameServer: 处理:31/1422 传输:0/329 角色:31/1422
[2023/12/23 13:01:24 467] [连接] LS选服添加会话:t001/25
[2023/12/23 13:01:52 660] {保存} 保存无限仓库和租赁商店
[2023/12/23 13:01:53 248] {保存} 保存变量
[2023/12/23 13:01:53 250] {保存} 系统数据, 类型: 1
[2023/12/23 13:03:00 021] [连接] LS请求关闭会话:t001/25
[2023/12/23 13:03:00 071] {保存} 保存角色完成: dd02, TICK: 62
[2023/12/23 13:03:39 642] [连接] LS选服添加会话:t001/26
[2023/12/23 13:03:58 975] [连接] LS请求关闭会话:t001/26
[2023/12/23 13:03:59 109] {保存} 保存角色完成: dd02, TICK: 156
[2023/12/23 13:04:37 045] [连接] LS选服添加会话:t001/27
[2023/12/23 13:05:52 224] 在线数: 1 (1/0)
[2023/12/23 13:05:53 657] {统计}GameServer: 处理:32/1422 传输:0/329 角色:31/1422
[2023/12/23 13:10:22 667] {保存} 保存无限仓库和租赁商店
[2023/12/23 13:10:22 667] {保存} 保存变量
[2023/12/23 13:10:22 687] {保存} 系统数据, 类型: 1
[2023/12/23 13:10:52 255] 在线数: 1 (1/0)
[2023/12/23 13:10:53 677] {统计}GameServer: 处理:31/1422 传输:0/329 角色:16/1422
[2023/12/23 13:13:03 188] [连接] LS请求关闭会话:t001/27
[2023/12/23 13:13:03 208] {保存} 保存角色完成: dd02, TICK: 47
[2023/12/23 13:13:38 867] [连接] LS选服添加会话:t001/28
[2023/12/23 13:15:52 269] 在线数: 1 (1/0)
[2023/12/23 13:15:53 710] {统计}GameServer: 处理:16/1422 传输:0/329 角色:16/1422
[2023/12/23 13:18:52 670] {保存} 保存无限仓库和租赁商店
[2023/12/23 13:18:53 190] {保存} 保存变量
[2023/12/23 13:18:53 200] {保存} 系统数据, 类型: 1
[2023/12/23 13:20:52 303] 在线数: 1 (1/0)
[2023/12/23 13:20:53 729] {统计}GameServer: 处理:16/1422 传输:0/329 角色:16/1422
[2023/12/23 13:23:40 565] {保存} 保存角色完成: dd02, TICK: 62
[2023/12/23 13:24:02 285] [连接] LS请求关闭会话:t001/28
[2023/12/23 13:24:02 355] {保存} 保存角色完成: dd02, TICK: 78
[2023/12/23 13:25:52 319] 在线数: 1 (0/1)
[2023/12/23 13:25:53 753] {统计}GameServer: 处理:16/1422 传输:0/329 角色:16/1422
[2023/12/23 13:26:52 675] {保存} 保存无限仓库和租赁商店
[2023/12/23 13:26:52 675] {保存} 保存变量
[2023/12/23 13:26:52 695] {保存} 系统数据, 类型: 1
[2023/12/23 13:27:41 284] [连接] LS选服添加会话:t001/29
[2023/12/23 13:28:36 450] [连接] LS请求关闭会话:t001/29
[2023/12/23 13:28:36 555] {保存} 保存角色完成: dd02, TICK: 125
[2023/12/23 13:29:15 124] [连接] LS选服添加会话:t001/30
[2023/12/23 13:30:52 345] 在线数: 1 (1/0)
[2023/12/23 13:30:53 786] {统计}GameServer: 处理:16/1422 传输:0/329 角色:16/1422
[2023/12/23 13:31:36 181] {卡顿} NpcRefillGoods: 项链店, tick [32]
[2023/12/23 13:31:36 181] {卡顿} NPC: 项链店, tick [32]
[2023/12/23 13:32:58 464] [连接] LS请求关闭会话:t001/30
[2023/12/23 13:32:58 484] {保存} 保存角色完成: dd02, TICK: 31
[2023/12/23 13:33:01 312] {卡顿} ProcessMonsters, tick [1407]
[2023/12/23 13:33:17 196] {卡顿} ProcessMonsters, tick [47]
[2023/12/23 13:33:18 063] {卡顿} ProcessMonsters, tick [282]
[2023/12/23 13:33:27 026] {卡顿} ProcessMonsters, tick [109]
[2023/12/23 13:33:29 795] {卡顿} ProcessMonsters, tick [63]
[2023/12/23 13:33:30 624] {卡顿} ProcessMonsters, tick [78]
[2023/12/23 13:33:32 201] {卡顿} ProcessMonsters, tick [62]
[2023/12/23 13:33:36 207] {卡顿} ProcessMonsters, tick [141]
[2023/12/23 13:33:40 612] {卡顿} ProcessMonsters, tick [781]
[2023/12/23 13:33:46 192] {卡顿} ProcessMonsters, tick [344]
[2023/12/23 13:33:47 087] {卡顿} ProcessMonsters, tick [156]
[2023/12/23 13:33:49 530] {卡顿} ProcessMonsters, tick [250]
[2023/12/23 13:33:50 065] {卡顿} ProcessMonsters, tick [47]
[2023/12/23 13:33:50 252] {卡顿} ProcessMonsters, tick [94]
[2023/12/23 13:33:54 700] {卡顿} ProcessMonsters, tick [78]
[2023/12/23 13:34:07 855] {卡顿} ProcessMonsters, tick [296]
[2023/12/23 13:34:08 635] {卡顿} ProcessMonsters, tick [172]
[2023/12/23 13:34:14 384] {卡顿} ProcessMonsters, tick [438]
[2023/12/23 13:34:15 461] {卡顿} ProcessMonsters, tick [94]
[2023/12/23 13:34:20 112] {卡顿} ProcessMonsters, tick [531]
[2023/12/23 13:34:21 963] {卡顿} ProcessMonsters, tick [641]
[2023/12/23 13:34:29 161] {卡顿} ProcessMonsters, tick [156]
[2023/12/23 13:34:33 015] {卡顿} ProcessMonsters, tick [297]
[2023/12/23 13:34:39 293] {卡顿} ProcessMonsters, tick [94]
[2023/12/23 13:34:42 280] {卡顿} ProcessMonsters, tick [47]
[2023/12/23 13:34:44 467] {卡顿} ProcessMonsters, tick [313]
[2023/12/23 13:34:45 250] {卡顿} ProcessMonsters, tick [47]
[2023/12/23 13:34:48 909] {卡顿} ProcessMonsters, tick [375]
[2023/12/23 13:34:49 303] {卡顿} ProcessMonsters, tick [63]
[2023/12/23 13:34:53 101] {保存} 保存无限仓库和租赁商店
[2023/12/23 13:34:54 854] {保存} 保存变量
[2023/12/23 13:34:54 874] {保存} 系统数据, 类型: 1
[2023/12/23 13:35:52 362] 在线数: 1 (0/1)
[2023/12/23 13:35:53 809] {统计}GameServer: 处理:641/1422 传输:0/329 角色:641/1422
[2023/12/23 13:36:59 687] {卡顿} ProcessMonsters, tick [157]
[2023/12/23 13:37:01 898] {卡顿} ProcessMonsters, tick [359]
[2023/12/23 13:37:03 553] {卡顿} ProcessMonsters, tick [110]
[2023/12/23 13:37:05 599] {卡顿} ProcessNpcs, tick [62]
[2023/12/23 13:37:13 757] {卡顿} ProcessMonsters, tick [47]
[2023/12/23 13:37:18 632] {卡顿} ProcessMonsters, tick [78]
[2023/12/23 13:37:19 928] {卡顿} ProcessMonsters, tick [94]
[2023/12/23 13:37:20 151] {卡顿} ProcessMonsters, tick [109]
[2023/12/23 13:37:20 995] {卡顿} ProcessMonsters, tick [94]
[2023/12/23 13:37:23 093] {卡顿} ProcessMonsters, tick [422]
[2023/12/23 13:37:24 860] {卡顿} ProcessMonsters, tick [562]
[2023/12/23 13:37:36 061] {卡顿} ProcessMonsters, tick [704]
[2023/12/23 13:37:45 837] {卡顿} ProcessMonsters, tick [297]
[2023/12/23 13:37:46 964] {卡顿} ProcessMonsters, tick [125]
[2023/12/23 13:37:51 441] {卡顿} ProcessMonsters, tick [47]
[2023/12/23 13:37:54 818] {卡顿} ProcessMonsters, tick [375]
[2023/12/23 13:37:55 239] {卡顿} ProcessMonsters, tick [406]
[2023/12/23 13:37:58 795] {卡顿} ProcessMonsters, tick [313]
[2023/12/23 13:38:04 720] {卡顿} ProcessMonsters, tick [78]
[2023/12/23 13:38:05 987] {卡顿} ProcessMonsters, tick [62]
[2023/12/23 13:38:12 896] {卡顿} ProcessMonsters, tick [47]
[2023/12/23 13:38:15 698] {卡顿} ProcessMonsters, tick [94]
[2023/12/23 13:38:19 814] {卡顿} ProcessMonsters, tick [579]
[2023/12/23 13:38:26 629] {卡顿} ProcessMonsters, tick [328]
[2023/12/23 13:38:26 989] {卡顿} ProcessMonsters, tick [203]
[2023/12/23 13:38:33 602] {卡顿} ProcessMonsters, tick [671]
[2023/12/23 13:39:16 840] {保存} 保存角色完成: dd02, TICK: 78
[2023/12/23 13:39:41 216] {卡顿} ProcessMonsters, tick [110]
[2023/12/23 13:39:46 915] {卡顿} ProcessMonsters, tick [609]
[2023/12/23 13:39:53 977] {卡顿} ProcessMonsters, tick [125]
[2023/12/23 13:39:55 502] {卡顿} ProcessMonsters, tick [47]
[2023/12/23 13:39:59 471] {卡顿} ProcessMonsters, tick [1078]
[2023/12/23 13:40:01 281] {卡顿} ProcessMonsters, tick [687]
[2023/12/23 13:40:01 542] {卡顿} ProcessMonsters, tick [47]
[2023/12/23 13:40:03 621] {卡顿} ProcessMonsters, tick [125]
[2023/12/23 13:40:07 604] {卡顿} ProcessNpcs, tick [156]
[2023/12/23 13:40:12 055] {卡顿} ProcessMonsters, tick [219]
[2023/12/23 13:40:14 913] {卡顿} ProcessMonsters, tick [188]
[2023/12/23 13:40:19 834] {卡顿} ProcessMonsters, tick [203]
[2023/12/23 13:40:20 584] {卡顿} ProcessMonsters, tick [63]
[2023/12/23 13:40:24 401] {卡顿} ProcessMonsters, tick [765]
[2023/12/23 13:40:30 784] {卡顿} ProcessMonsters, tick [328]
[2023/12/23 13:40:41 216] {卡顿} ProcessMonsters, tick [391]
[2023/12/23 13:40:45 079] {卡顿} ProcessMonsters, tick [78]
[2023/12/23 13:40:52 775] 在线数: 1 (0/1)
[2023/12/23 13:40:53 826] {统计}GameServer: 处理:1093/1422 传输:0/329 角色:1078/1422
[2023/12/23 13:40:56 384] {卡顿} ProcessMonsters, tick [78]
[2023/12/23 13:40:58 244] {卡顿} ProcessMonsters, tick [47]
[2023/12/23 13:41:05 023] {卡顿} ProcessMonsters, tick [47]
[2023/12/23 13:41:09 919] {卡顿} ProcessMonsters, tick [47]
[2023/12/23 13:41:11 598] {卡顿} ProcessMonsters, tick [265]
