[2023/12/20 1:46:47 897]  [正在初始地图文件 0 (2/945)]
[2023/12/20 2:41:15 714] [连接] LS请求关闭会话:admin1/2
[2023/12/20 2:41:15 774] {保存} 保存角色完成: ddmir5, TICK: 47
[2023/12/20 2:41:47 873] 在线数: 0 (0/0)
[2023/12/20 2:41:49 744] {统计}GameServer: 处理:47/360 传输:0/0 角色:47/344
[2023/12/20 2:43:46 783] [连接] LS选服添加会话:admin1/3
[2023/12/20 2:45:28 639] [连接] LS请求关闭会话:admin1/3
[2023/12/20 2:45:28 720] {保存} 保存角色完成: ddmir5, TICK: 78
[2023/12/20 2:45:35 505] {卡顿} ProcessMonsters, tick [453]
[2023/12/20 2:46:19 528] {保存} 保存无限仓库和租赁商店
[2023/12/20 2:46:20 119] {保存} 保存变量
[2023/12/20 2:46:20 129] {保存} 系统数据, 类型: 1
[2023/12/20 2:46:37 581] {卡顿} ProcessMonsters, tick [78]
[2023/12/20 2:46:47 488] [连接] LS选服添加会话:admin1/4
[2023/12/20 2:46:47 898] 在线数: 0 (0/0)
[2023/12/20 2:46:49 761] {统计}GameServer: 处理:453/453 传输:0/0 角色:453/453
[2023/12/20 2:50:21 169] {卡顿} ProcessMonsters, tick [125]
[2023/12/20 2:51:47 916] 在线数: 1 (1/0)
[2023/12/20 2:51:49 778] {统计}GameServer: 处理:125/453 传输:0/0 角色:125/453
[2023/12/20 2:53:27 783] 重新加载怪物数据库完成...
[2023/12/20 2:54:49 533] {保存} 保存无限仓库和租赁商店
[2023/12/20 2:54:49 533] {保存} 保存变量
[2023/12/20 2:54:49 553] {保存} 系统数据, 类型: 1
[2023/12/20 2:56:47 957] 在线数: 1 (1/0)
[2023/12/20 2:56:49 819] {统计}GameServer: 处理:16/453 传输:0/0 角色:16/453
[2023/12/20 2:56:49 940] {保存} 保存角色完成: ddmir5, TICK: 63
[2023/12/20 3:01:47 992] 在线数: 1 (1/0)
[2023/12/20 3:01:49 827] {统计}GameServer: 处理:16/453 传输:0/0 角色:16/453
[2023/12/20 3:02:45 807] 重新加载怪物数据库完成...
[2023/12/20 3:03:19 535] {保存} 保存无限仓库和租赁商店
[2023/12/20 3:03:20 226] {保存} 保存变量
[2023/12/20 3:03:20 236] {保存} 系统数据, 类型: 1
[2023/12/20 3:06:47 998] 在线数: 1 (1/0)
[2023/12/20 3:06:49 850] {统计}GameServer: 处理:16/453 传输:0/0 角色:16/453
[2023/12/20 3:06:49 921] {保存} 保存角色完成: ddmir5, TICK: 47
[2023/12/20 3:10:42 449] [连接] LS请求关闭会话:admin1/4
[2023/12/20 3:10:42 499] {保存} 保存角色完成: ddmir5, TICK: 47
[2023/12/20 8:15:16 218] {卡顿} ProcessMonsters, tick [78]
[2023/12/20 8:16:03 177] 在线数: 0 (0/0)
[2023/12/20 8:16:04 682] {保存} 保存无限仓库和租赁商店
[2023/12/20 8:16:04 682] {保存} 保存变量
[2023/12/20 8:16:04 703] {保存} 系统数据, 类型: 1
[2023/12/20 8:16:05 023] {统计}GameServer: 处理:16/453 传输:0/0 角色:16/453
[2023/12/20 8:16:57 027] {卡顿} ProcessMonsters, tick [47]
[2023/12/20 11:30:01 514] 在线数: 0 (0/0)
[2023/12/20 11:30:03 343] {统计}GameServer: 处理:16/453 传输:0/0 角色:16/453
[2023/12/20 11:33:32 984] {保存} 保存无限仓库和租赁商店
[2023/12/20 11:33:33 393] {保存} 保存变量
[2023/12/20 11:33:33 403] {保存} 系统数据, 类型: 1
[2023/12/20 11:35:01 543] 在线数: 0 (0/0)
[2023/12/20 11:35:03 373] {统计}GameServer: 处理:16/453 传输:0/0 角色:16/453
[2023/12/20 11:40:01 564] 在线数: 0 (0/0)
[2023/12/20 11:40:03 414] {统计}GameServer: 处理:16/453 传输:0/0 角色:16/453
[2023/12/20 11:42:02 993] {保存} 保存无限仓库和租赁商店
[2023/12/20 11:42:02 993] {保存} 保存变量
[2023/12/20 11:42:03 014] {保存} 系统数据, 类型: 1
[2023/12/20 11:45:01 604] 在线数: 0 (0/0)
[2023/12/20 11:45:03 433] {统计}GameServer: 处理:16/453 传输:0/0 角色:16/453
[2023/12/20 11:50:01 623] 在线数: 0 (0/0)
[2023/12/20 11:50:03 453] {统计}GameServer: 处理:16/453 传输:0/0 角色:16/453
[2023/12/20 11:50:32 983] {保存} 保存无限仓库和租赁商店
[2023/12/20 11:50:33 403] {保存} 保存变量
[2023/12/20 11:50:33 413] {保存} 系统数据, 类型: 1
[2023/12/20 11:55:01 653] 在线数: 0 (0/0)
[2023/12/20 11:55:03 484] {统计}GameServer: 处理:16/453 传输:0/0 角色:16/453
[2023/12/20 11:59:02 984] {保存} 保存无限仓库和租赁商店
[2023/12/20 11:59:02 984] {保存} 保存变量
[2023/12/20 11:59:03 014] {保存} 系统数据, 类型: 1
[2023/12/20 12:00:01 693] 在线数: 0 (0/0)
[2023/12/20 12:00:03 513] {统计}GameServer: 处理:16/453 传输:0/0 角色:16/453
[2023/12/20 12:05:01 703] 在线数: 0 (0/0)
[2023/12/20 12:05:03 544] {统计}GameServer: 处理:16/453 传输:0/0 角色:16/453
[2023/12/20 12:07:32 984] {保存} 保存无限仓库和租赁商店
[2023/12/20 12:07:33 403] {保存} 保存变量
[2023/12/20 12:07:33 413] {保存} 系统数据, 类型: 1
[2023/12/20 12:10:01 733] 在线数: 0 (0/0)
[2023/12/20 12:10:03 544] {统计}GameServer: 处理:16/453 传输:0/0 角色:16/453
[2023/12/20 12:15:01 764] 在线数: 0 (0/0)
[2023/12/20 12:15:03 563] {统计}GameServer: 处理:16/453 传输:0/0 角色:16/453
[2023/12/20 12:16:02 984] {保存} 保存无限仓库和租赁商店
[2023/12/20 12:16:02 984] {保存} 保存变量
[2023/12/20 12:16:03 004] {保存} 系统数据, 类型: 1
[2023/12/20 12:20:01 794] 在线数: 0 (0/0)
[2023/12/20 12:20:03 594] {统计}GameServer: 处理:16/453 传输:0/0 角色:16/453
[2023/12/20 12:24:32 993] {保存} 保存无限仓库和租赁商店
[2023/12/20 12:24:33 403] {保存} 保存变量
[2023/12/20 12:24:33 413] {保存} 系统数据, 类型: 1
[2023/12/20 12:25:01 813] 在线数: 0 (0/0)
[2023/12/20 12:25:03 623] {统计}GameServer: 处理:16/453 传输:0/0 角色:16/453
[2023/12/20 21:27:02 262] {卡顿} ProcessMonsters, tick [62]
[2023/12/20 21:27:46 111] {卡顿} ProcessMonsters, tick [78]
[2023/12/20 21:27:47 351] {卡顿} ProcessMonsters, tick [281]
[2023/12/20 21:27:48 131] {卡顿} ProcessMonsters, tick [78]
[2023/12/20 21:27:49 461] {卡顿} ProcessMonsters, tick [344]
[2023/12/20 21:27:53 271] {卡顿} ProcessMonsters, tick [93]
[2023/12/20 21:27:57 191] {卡顿} ProcessMonsters, tick [62]
[2023/12/20 21:28:02 321] {卡顿} ProcessMonsters, tick [78]
[2023/12/20 21:28:04 571] {卡顿} ProcessMonsters, tick [187]
[2023/12/20 21:28:18 511] {卡顿} ProcessMonsters, tick [281]
[2023/12/20 21:28:19 641] {卡顿} ProcessMonsters, tick [297]
[2023/12/20 21:28:27 321] {卡顿} ProcessMonsters, tick [47]
[2023/12/20 21:28:34 641] {卡顿} ProcessMonsters, tick [328]
[2023/12/20 21:28:35 597] {卡顿} ProcessMonsters, tick [140]
[2023/12/20 21:28:36 971] {卡顿} ProcessMonsters, tick [375]
[2023/12/20 21:29:40 701] 在线数: 0 (0/0)
[2023/12/20 21:29:42 522] {统计}GameServer: 处理:422/453 传输:0/0 角色:375/453
[2023/12/20 21:30:38 207] {卡顿} NPC: 小贩, tick [31]
[2023/12/20 21:31:55 200] [连接] LS选服添加会话:admin1/5
[2023/12/20 21:32:41 854] {保存} 保存无限仓库和租赁商店
[2023/12/20 21:32:41 855] {保存} 保存变量
[2023/12/20 21:32:41 882] {保存} 系统数据, 类型: 1
[2023/12/20 21:34:40 724] 在线数: 1 (1/0)
[2023/12/20 21:34:42 536] {统计}GameServer: 处理:31/453 传输:0/0 角色:16/453
[2023/12/20 21:39:40 734] 在线数: 1 (1/0)
[2023/12/20 21:39:42 556] {统计}GameServer: 处理:16/453 传输:0/15 角色:16/453
[2023/12/20 21:41:11 850] {保存} 保存无限仓库和租赁商店
[2023/12/20 21:41:12 449] {保存} 保存变量
[2023/12/20 21:41:12 460] {保存} 系统数据, 类型: 1
[2023/12/20 21:41:57 445] {保存} 保存角色完成: ddmir5, TICK: 47
[2023/12/20 21:44:15 383] [连接] LS请求关闭会话:admin1/5
[2023/12/20 21:44:15 430] {保存} 保存角色完成: ddmir5, TICK: 47
[2023/12/20 21:44:40 760] 在线数: 1 (0/1)
[2023/12/20 21:44:42 563] {统计}GameServer: 处理:16/453 传输:0/15 角色:16/453
[2023/12/20 21:49:40 787] 在线数: 1 (0/1)
[2023/12/20 21:49:41 847] {保存} 保存无限仓库和租赁商店
[2023/12/20 21:49:41 848] {保存} 保存变量
[2023/12/20 21:49:41 876] {保存} 系统数据, 类型: 1
[2023/12/20 21:49:42 581] {统计}GameServer: 处理:31/453 传输:0/15 角色:31/453
[2023/12/20 21:51:57 450] {保存} 保存角色完成: ddmir5, TICK: 47
[2023/12/20 21:54:40 804] 在线数: 1 (0/1)
[2023/12/20 21:54:42 604] {统计}GameServer: 处理:32/453 传输:0/15 角色:32/453
[2023/12/20 21:57:41 856] {保存} 保存无限仓库和租赁商店
[2023/12/20 21:57:42 342] {保存} 保存变量
[2023/12/20 21:57:42 346] {保存} 系统数据, 类型: 1
[2023/12/20 21:59:40 809] 在线数: 1 (0/1)
[2023/12/20 21:59:42 617] {统计}GameServer: 处理:16/453 传输:0/15 角色:16/453
[2023/12/20 22:01:57 490] {保存} 保存角色完成: ddmir5, TICK: 62
[2023/12/20 22:04:40 838] 在线数: 1 (0/1)
[2023/12/20 22:04:42 645] {统计}GameServer: 处理:16/453 传输:0/15 角色:16/453
[2023/12/20 22:06:11 849] {保存} 保存无限仓库和租赁商店
[2023/12/20 22:06:11 849] {保存} 保存变量
[2023/12/20 22:06:11 877] {保存} 系统数据, 类型: 1
[2023/12/20 22:09:40 863] 在线数: 1 (0/1)
[2023/12/20 22:09:42 652] {统计}GameServer: 处理:31/453 传输:0/15 角色:31/453
[2023/12/20 22:11:57 517] {保存} 保存角色完成: ddmir5, TICK: 62
[2023/12/20 22:14:40 884] 在线数: 1 (0/1)
[2023/12/20 22:14:41 850] {保存} 保存无限仓库和租赁商店
[2023/12/20 22:14:42 400] {保存} 保存变量
[2023/12/20 22:14:42 402] {保存} 系统数据, 类型: 1
[2023/12/20 22:14:42 678] {统计}GameServer: 处理:31/453 传输:0/15 角色:31/453
[2023/12/20 22:19:40 906] 在线数: 1 (0/1)
[2023/12/20 22:19:42 685] {统计}GameServer: 处理:16/453 传输:0/15 角色:16/453
[2023/12/20 22:21:57 512] {保存} 保存角色完成: ddmir5, TICK: 47
[2023/12/20 22:23:11 856] {保存} 保存无限仓库和租赁商店
[2023/12/20 22:23:11 859] {保存} 保存变量
[2023/12/20 22:23:11 884] {保存} 系统数据, 类型: 1
[2023/12/20 22:24:40 940] 在线数: 1 (0/1)
[2023/12/20 22:24:42 708] {统计}GameServer: 处理:31/453 传输:0/15 角色:16/453
[2023/12/20 22:29:40 951] 在线数: 1 (0/1)
[2023/12/20 22:29:42 715] {统计}GameServer: 处理:31/453 传输:0/15 角色:31/453
[2023/12/20 22:31:41 846] {保存} 保存无限仓库和租赁商店
[2023/12/20 22:31:42 326] {保存} 保存变量
[2023/12/20 22:31:42 335] {保存} 系统数据, 类型: 1
[2023/12/20 22:31:57 538] {保存} 保存角色完成: ddmir5, TICK: 47
[2023/12/20 22:34:40 980] 在线数: 1 (0/1)
[2023/12/20 22:34:42 753] {统计}GameServer: 处理:31/453 传输:0/15 角色:31/453
[2023/12/20 22:39:41 015] 在线数: 1 (0/1)
[2023/12/20 22:39:41 864] {保存} 保存无限仓库和租赁商店
[2023/12/20 22:39:41 864] {保存} 保存变量
[2023/12/20 22:39:41 893] {保存} 系统数据, 类型: 1
[2023/12/20 22:39:42 781] {统计}GameServer: 处理:31/453 传输:0/15 角色:31/453
[2023/12/20 22:41:57 544] {保存} 保存角色完成: ddmir5, TICK: 47
[2023/12/20 22:44:41 027] 在线数: 1 (0/1)
[2023/12/20 22:44:42 801] {统计}GameServer: 处理:32/453 传输:0/15 角色:32/453
[2023/12/20 22:48:11 870] {保存} 保存无限仓库和租赁商店
[2023/12/20 22:48:12 456] {保存} 保存变量
[2023/12/20 22:48:12 465] {保存} 系统数据, 类型: 1
[2023/12/20 22:49:41 044] 在线数: 1 (0/1)
[2023/12/20 22:49:42 823] {统计}GameServer: 处理:32/453 传输:0/15 角色:32/453
[2023/12/20 22:51:57 596] {保存} 保存角色完成: ddmir5, TICK: 62
[2023/12/20 22:54:41 070] 在线数: 1 (0/1)
[2023/12/20 22:54:42 833] {统计}GameServer: 处理:32/453 传输:0/15 角色:32/453
[2023/12/20 22:56:41 866] {保存} 保存无限仓库和租赁商店
[2023/12/20 22:56:41 867] {保存} 保存变量
[2023/12/20 22:56:41 896] {保存} 系统数据, 类型: 1
[2023/12/20 22:59:41 084] 在线数: 1 (0/1)
[2023/12/20 22:59:42 852] {统计}GameServer: 处理:31/453 传输:0/15 角色:31/453
[2023/12/20 23:01:57 612] {保存} 保存角色完成: ddmir5, TICK: 47
[2023/12/20 23:04:41 093] 在线数: 1 (0/1)
[2023/12/20 23:04:42 876] {统计}GameServer: 处理:32/453 传输:0/16 角色:31/453
[2023/12/20 23:05:11 870] {保存} 保存无限仓库和租赁商店
[2023/12/20 23:05:12 396] {保存} 保存变量
[2023/12/20 23:05:12 408] {保存} 系统数据, 类型: 1
[2023/12/20 23:09:41 119] 在线数: 1 (0/1)
[2023/12/20 23:09:42 900] {统计}GameServer: 处理:16/453 传输:0/16 角色:16/453
[2023/12/20 23:11:57 650] {保存} 保存角色完成: ddmir5, TICK: 47
[2023/12/20 23:13:41 869] {保存} 保存无限仓库和租赁商店
[2023/12/20 23:13:41 870] {保存} 保存变量
[2023/12/20 23:13:41 898] {保存} 系统数据, 类型: 1
[2023/12/20 23:14:41 127] 在线数: 1 (0/1)
[2023/12/20 23:14:42 927] {统计}GameServer: 处理:16/453 传输:0/16 角色:16/453
[2023/12/20 23:16:30 246] {卡顿} ProcessMonsters, tick [391]
[2023/12/20 23:19:41 140] 在线数: 1 (0/1)
[2023/12/20 23:19:42 947] {统计}GameServer: 处理:16/453 传输:0/16 角色:16/453
[2023/12/20 23:21:57 669] {保存} 保存角色完成: ddmir5, TICK: 47
[2023/12/20 23:22:11 864] {保存} 保存无限仓库和租赁商店
[2023/12/20 23:22:12 375] {保存} 保存变量
[2023/12/20 23:22:12 388] {保存} 系统数据, 类型: 1
[2023/12/20 23:24:41 176] 在线数: 1 (0/1)
[2023/12/20 23:24:42 954] {统计}GameServer: 处理:16/453 传输:0/16 角色:16/453
[2023/12/20 23:29:41 188] 在线数: 1 (0/1)
[2023/12/20 23:29:42 967] {统计}GameServer: 处理:16/453 传输:0/16 角色:16/453
[2023/12/20 23:30:41 859] {保存} 保存无限仓库和租赁商店
[2023/12/20 23:30:41 860] {保存} 保存变量
[2023/12/20 23:30:41 888] {保存} 系统数据, 类型: 1
[2023/12/20 23:31:57 688] {保存} 保存角色完成: ddmir5, TICK: 47
[2023/12/20 23:34:13 359] {卡顿} ProcessMonsters, tick [141]
[2023/12/20 23:34:14 940] {卡顿} ProcessMonsters, tick [140]
[2023/12/20 23:34:21 441] {卡顿} ProcessMonsters, tick [172]
[2023/12/20 23:34:21 724] {卡顿} ProcessMonsters, tick [109]
[2023/12/20 23:34:25 657] {卡顿} ProcessMonsters, tick [141]
[2023/12/20 23:34:27 728] {卡顿} ProcessMonsters, tick [281]
[2023/12/20 23:34:28 192] {卡顿} ProcessMonsters, tick [203]
[2023/12/20 23:34:29 149] {卡顿} ProcessMonsters, tick [140]
[2023/12/20 23:34:41 205] 在线数: 1 (0/1)
[2023/12/20 23:34:42 980] {统计}GameServer: 处理:31/453 传输:0/16 角色:31/453
[2023/12/20 23:36:11 062] {卡顿} ProcessMonsters, tick [47]
[2023/12/20 23:36:17 262] {卡顿} ProcessMonsters, tick [140]
[2023/12/20 23:36:26 286] {卡顿} ProcessMonsters, tick [94]
[2023/12/20 23:36:27 423] {卡顿} ProcessMonsters, tick [172]
[2023/12/20 23:36:29 331] {卡顿} ProcessMonsters, tick [78]
[2023/12/20 23:36:34 328] {卡顿} ProcessNpcs, tick [172]
[2023/12/20 23:36:36 230] {卡顿} ProcessMonsters, tick [62]
[2023/12/20 23:36:36 587] {卡顿} ProcessMonsters, tick [141]
[2023/12/20 23:36:44 304] {卡顿} ProcessMonsters, tick [47]
[2023/12/20 23:39:11 866] {保存} 保存无限仓库和租赁商店
[2023/12/20 23:39:12 414] {保存} 保存变量
[2023/12/20 23:39:12 417] {保存} 系统数据, 类型: 1
[2023/12/20 23:39:41 239] 在线数: 1 (0/1)
[2023/12/20 23:39:43 000] {统计}GameServer: 处理:31/453 传输:0/16 角色:31/453
[2023/12/20 23:41:57 712] {保存} 保存角色完成: ddmir5, TICK: 47
[2023/12/20 23:44:41 265] 在线数: 1 (0/1)
[2023/12/20 23:44:43 018] {统计}GameServer: 处理:16/453 传输:0/16 角色:16/453
[2023/12/20 23:47:41 860] {保存} 保存无限仓库和租赁商店
[2023/12/20 23:47:41 861] {保存} 保存变量
[2023/12/20 23:47:41 889] {保存} 系统数据, 类型: 1
[2023/12/20 23:49:41 291] 在线数: 1 (0/1)
[2023/12/20 23:49:43 032] {统计}GameServer: 处理:16/453 传输:0/16 角色:16/453
[2023/12/20 23:51:57 729] {保存} 保存角色完成: ddmir5, TICK: 31
[2023/12/20 23:54:41 310] 在线数: 1 (0/1)
[2023/12/20 23:54:43 053] {统计}GameServer: 处理:32/453 传输:0/16 角色:32/453
[2023/12/20 23:56:11 870] {保存} 保存无限仓库和租赁商店
[2023/12/20 23:56:12 401] {保存} 保存变量
[2023/12/20 23:56:12 408] {保存} 系统数据, 类型: 1
[2023/12/20 23:59:41 330] 在线数: 1 (0/1)
[2023/12/20 23:59:43 062] {统计}GameServer: 处理:32/453 传输:0/16 角色:32/453
[2023/12/21 0:01:57 762] {保存} 保存角色完成: ddmir5, TICK: 62
[2023/12/21 0:04:11 871] {保存} 保存无限仓库和租赁商店
[2023/12/21 0:04:11 871] {保存} 保存变量
[2023/12/21 0:04:11 900] {保存} 系统数据, 类型: 1
[2023/12/21 0:04:41 348] 在线数: 1 (0/1)
[2023/12/21 0:04:43 090] {统计}GameServer: 处理:31/453 传输:0/16 角色:16/453
[2023/12/21 0:08:35 420] {卡顿} ProcessMonsters, tick [250]
[2023/12/21 0:08:46 327] {卡顿} ProcessMonsters, tick [47]
[2023/12/21 0:08:50 541] {卡顿} ProcessMonsters, tick [172]
[2023/12/21 0:08:56 213] {卡顿} ProcessMonsters, tick [141]
[2023/12/21 0:09:01 309] {卡顿} ProcessMonsters, tick [187]
[2023/12/21 0:09:01 649] {卡顿} ProcessMonsters, tick [47]
[2023/12/21 0:09:04 178] {卡顿} ProcessMonsters, tick [125]
[2023/12/21 0:09:11 748] {卡顿} ProcessMonsters, tick [172]
[2023/12/21 0:09:13 437] {卡顿} ProcessMonsters, tick [265]
[2023/12/21 0:09:41 375] 在线数: 1 (0/1)
[2023/12/21 0:09:43 121] {统计}GameServer: 处理:312/453 传输:0/16 角色:250/453
[2023/12/21 0:11:57 752] {保存} 保存角色完成: ddmir5, TICK: 32
[2023/12/21 0:12:41 871] {保存} 保存无限仓库和租赁商店
[2023/12/21 0:12:42 340] {保存} 保存变量
[2023/12/21 0:12:42 345] {保存} 系统数据, 类型: 1
[2023/12/21 0:14:41 387] 在线数: 1 (0/1)
[2023/12/21 0:14:43 141] {统计}GameServer: 处理:31/453 传输:0/16 角色:31/453
[2023/12/21 0:19:41 428] 在线数: 1 (0/1)
[2023/12/21 0:19:43 175] {统计}GameServer: 处理:16/453 传输:0/16 角色:16/453
[2023/12/21 0:20:37 284] {卡顿} ProcessMonsters, tick [63]
[2023/12/21 0:20:50 357] {卡顿} ProcessMonsters, tick [47]
[2023/12/21 0:20:53 529] {卡顿} ProcessMonsters, tick [78]
[2023/12/21 0:21:02 492] {卡顿} ProcessMonsters, tick [234]
[2023/12/21 0:21:07 372] {卡顿} ProcessMonsters, tick [63]
[2023/12/21 0:21:08 538] {卡顿} ProcessMonsters, tick [141]
[2023/12/21 0:21:09 545] {卡顿} ProcessMonsters, tick [63]
[2023/12/21 0:21:11 866] {保存} 保存无限仓库和租赁商店
[2023/12/21 0:21:11 887] {保存} 保存变量
[2023/12/21 0:21:12 183] {保存} 系统数据, 类型: 1
[2023/12/21 0:21:13 714] {卡顿} ProcessMonsters, tick [94]
[2023/12/21 0:21:57 780] {保存} 保存角色完成: ddmir5, TICK: 47
[2023/12/21 0:24:41 458] 在线数: 1 (0/1)
[2023/12/21 0:24:43 204] {统计}GameServer: 处理:32/453 传输:0/16 角色:32/453
[2023/12/21 0:29:41 489] 在线数: 1 (0/1)
[2023/12/21 0:29:41 859] {保存} 保存无限仓库和租赁商店
[2023/12/21 0:29:42 444] {保存} 保存变量
[2023/12/21 0:29:42 458] {保存} 系统数据, 类型: 1
[2023/12/21 0:29:43 225] {统计}GameServer: 处理:31/453 传输:0/16 角色:31/453
[2023/12/21 0:31:24 711] {卡顿} ProcessNpcs, tick [203]
[2023/12/21 0:31:33 036] {卡顿} NPC: 黄家肉店老板, tick [47]
[2023/12/21 0:31:45 153] {卡顿} ProcessMonsters, tick [141]
[2023/12/21 0:31:52 129] {卡顿} ProcessMonsters, tick [47]
[2023/12/21 0:31:53 973] {卡顿} ProcessMonsters, tick [156]
[2023/12/21 0:31:57 002] {卡顿} ProcessMonsters, tick [203]
[2023/12/21 0:31:57 990] {保存} 保存角色完成: ddmir5, TICK: 219
[2023/12/21 0:34:41 507] 在线数: 1 (0/1)
[2023/12/21 0:34:43 237] {统计}GameServer: 处理:16/453 传输:0/16 角色:16/453
[2023/12/21 0:38:11 865] {保存} 保存无限仓库和租赁商店
[2023/12/21 0:38:11 866] {保存} 保存变量
[2023/12/21 0:38:11 894] {保存} 系统数据, 类型: 1
[2023/12/21 0:39:41 528] 在线数: 1 (0/1)
[2023/12/21 0:39:43 265] {统计}GameServer: 处理:32/453 传输:0/16 角色:32/453
[2023/12/21 0:40:19 175] {卡顿} ProcessMonsters, tick [188]
[2023/12/21 0:41:57 830] {保存} 保存角色完成: ddmir5, TICK: 47
[2023/12/21 0:44:41 550] 在线数: 1 (0/1)
[2023/12/21 0:44:43 283] {统计}GameServer: 处理:31/453 传输:0/16 角色:31/453
[2023/12/21 0:46:41 870] {保存} 保存无限仓库和租赁商店
[2023/12/21 0:46:42 563] {保存} 保存变量
[2023/12/21 0:46:42 579] {保存} 系统数据, 类型: 1
[2023/12/21 0:47:48 999] {卡顿} ProcessMonsters, tick [219]
[2023/12/21 0:48:05 710] {卡顿} ProcessMonsters, tick [125]
[2023/12/21 0:49:41 563] 在线数: 1 (0/1)
[2023/12/21 0:49:43 314] {统计}GameServer: 处理:125/453 传输:0/16 角色:125/453
[2023/12/21 0:51:57 840] {保存} 保存角色完成: ddmir5, TICK: 46
[2023/12/21 0:52:32 778] {卡顿} ProcessMonsters, tick [47]
[2023/12/21 0:54:41 582] 在线数: 1 (0/1)
[2023/12/21 0:54:43 326] {统计}GameServer: 处理:31/453 传输:0/16 角色:16/453
[2023/12/21 0:55:11 859] {保存} 保存无限仓库和租赁商店
[2023/12/21 0:55:11 859] {保存} 保存变量
[2023/12/21 0:55:11 888] {保存} 系统数据, 类型: 1
[2023/12/21 0:59:41 606] 在线数: 1 (0/1)
[2023/12/21 0:59:43 357] {统计}GameServer: 处理:31/453 传输:0/16 角色:31/453
[2023/12/21 1:01:57 877] {保存} 保存角色完成: ddmir5, TICK: 47
[2023/12/21 1:03:41 856] {保存} 保存无限仓库和租赁商店
[2023/12/21 1:03:42 433] {保存} 保存变量
[2023/12/21 1:03:42 438] {保存} 系统数据, 类型: 1
[2023/12/21 1:04:41 643] 在线数: 1 (0/1)
[2023/12/21 1:04:43 387] {统计}GameServer: 处理:16/453 传输:0/16 角色:16/453
[2023/12/21 1:09:41 652] 在线数: 1 (0/1)
[2023/12/21 1:09:43 417] {统计}GameServer: 处理:31/453 传输:0/16 角色:31/453
[2023/12/21 1:11:57 898] {保存} 保存角色完成: ddmir5, TICK: 47
[2023/12/21 1:12:11 866] {保存} 保存无限仓库和租赁商店
[2023/12/21 1:12:11 867] {保存} 保存变量
[2023/12/21 1:12:11 894] {保存} 系统数据, 类型: 1
[2023/12/21 1:14:41 685] 在线数: 1 (0/1)
[2023/12/21 1:14:43 440] {统计}GameServer: 处理:16/453 传输:0/16 角色:31/453
[2023/12/21 1:19:41 700] 在线数: 1 (0/1)
[2023/12/21 1:19:43 459] {统计}GameServer: 处理:32/453 传输:0/16 角色:32/453
[2023/12/21 1:20:11 874] {保存} 保存无限仓库和租赁商店
[2023/12/21 1:20:12 388] {保存} 保存变量
[2023/12/21 1:20:12 398] {保存} 系统数据, 类型: 1
[2023/12/21 1:21:57 922] {保存} 保存角色完成: ddmir5, TICK: 47
[2023/12/21 1:24:41 729] 在线数: 1 (0/1)
[2023/12/21 1:24:43 479] {统计}GameServer: 处理:16/453 传输:0/16 角色:16/453
[2023/12/21 1:28:41 878] {保存} 保存无限仓库和租赁商店
[2023/12/21 1:28:41 878] {保存} 保存变量
[2023/12/21 1:28:41 900] {保存} 系统数据, 类型: 1
[2023/12/21 1:29:41 732] 在线数: 1 (0/1)
[2023/12/21 1:29:43 493] {统计}GameServer: 处理:32/453 传输:0/16 角色:16/453
[2023/12/21 1:31:57 944] {保存} 保存角色完成: ddmir5, TICK: 47
[2023/12/21 1:34:41 745] 在线数: 1 (0/1)
[2023/12/21 1:34:43 508] {统计}GameServer: 处理:16/453 传输:0/16 角色:16/453
[2023/12/21 1:37:11 878] {保存} 保存无限仓库和租赁商店
[2023/12/21 1:37:12 449] {保存} 保存变量
[2023/12/21 1:37:12 460] {保存} 系统数据, 类型: 1
[2023/12/21 1:39:41 767] 在线数: 1 (0/1)
[2023/12/21 1:39:43 512] {统计}GameServer: 处理:16/453 传输:0/16 角色:16/453
[2023/12/21 1:41:57 960] {保存} 保存角色完成: ddmir5, TICK: 47
[2023/12/21 1:44:41 783] 在线数: 1 (0/1)
[2023/12/21 1:44:43 539] {统计}GameServer: 处理:31/453 传输:0/16 角色:31/453
[2023/12/21 1:45:41 886] {保存} 保存无限仓库和租赁商店
[2023/12/21 1:45:41 887] {保存} 保存变量
[2023/12/21 1:45:41 916] {保存} 系统数据, 类型: 1
[2023/12/21 1:49:41 802] 在线数: 1 (0/1)
[2023/12/21 1:49:43 553] {统计}GameServer: 处理:31/453 传输:0/16 角色:31/453
[2023/12/21 1:51:57 997] {保存} 保存角色完成: ddmir5, TICK: 78
[2023/12/21 1:54:11 875] {保存} 保存无限仓库和租赁商店
[2023/12/21 1:54:12 369] {保存} 保存变量
[2023/12/21 1:54:12 384] {保存} 系统数据, 类型: 1
[2023/12/21 1:54:41 833] 在线数: 1 (0/1)
[2023/12/21 1:54:43 580] {统计}GameServer: 处理:32/453 传输:0/16 角色:32/453
[2023/12/21 1:59:41 841] 在线数: 1 (0/1)
[2023/12/21 1:59:43 590] {统计}GameServer: 处理:31/453 传输:0/16 角色:31/453
[2023/12/21 2:00:53 273] {卡顿} ProcessMonsters, tick [93]
[2023/12/21 2:00:59 507] {卡顿} ProcessMapDoor, tick [32]
[2023/12/21 2:01:01 748] {卡顿} ProcessMonsters, tick [235]
[2023/12/21 2:01:12 439] {卡顿} ProcessMonsters, tick [78]
